cFECHAINI,CELULAR,cbstart,cbend,cFECHAFIN
01/07/2023 01:54,f44e072b-5325-4d79-a16f-b4f1f9271fda,3,4,01/07/2023 01:58
01/07/2023 01:54,f44e072b-5325-4d79-a16f-b4f1f9271fda,3,3,01/07/2023 01:54
01/07/2023 01:54,f44e072b-5325-4d79-a16f-b4f1f9271fda,3,4,01/07/2023 01:58
01/07/2023 01:58,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,4,01/07/2023 01:58
01/07/2023 01:58,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,4,01/07/2023 01:59
01/07/2023 01:58,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,4,01/07/2023 01:58
01/07/2023 01:58,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,4,01/07/2023 01:59
01/07/2023 01:58,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,4,01/07/2023 01:58
01/07/2023 01:58,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,4,01/07/2023 01:59
01/07/2023 01:58,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,4,01/07/2023 01:58
01/07/2023 01:58,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,4,01/07/2023 01:59
01/07/2023 01:59,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,4,01/07/2023 01:59
01/07/2023 01:59,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,4,01/07/2023 01:59
01/07/2023 01:59,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,4,01/07/2023 01:59
01/07/2023 01:59,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,4,01/07/2023 01:59
01/07/2023 02:04,f44e072b-5325-4d79-a16f-b4f1f9271fda,3,3,01/07/2023 02:04
01/07/2023 02:04,f44e072b-5325-4d79-a16f-b4f1f9271fda,3,3,01/07/2023 02:04
01/07/2023 02:04,f44e072b-5325-4d79-a16f-b4f1f9271fda,3,3,01/07/2023 02:11
01/07/2023 02:04,f44e072b-5325-4d79-a16f-b4f1f9271fda,3,3,01/07/2023 02:04
01/07/2023 02:04,f44e072b-5325-4d79-a16f-b4f1f9271fda,3,3,01/07/2023 02:04
01/07/2023 02:04,f44e072b-5325-4d79-a16f-b4f1f9271fda,3,3,01/07/2023 02:11
01/07/2023 02:04,f44e072b-5325-4d79-a16f-b4f1f9271fda,3,3,01/07/2023 02:04
01/07/2023 02:04,f44e072b-5325-4d79-a16f-b4f1f9271fda,3,3,01/07/2023 02:04
01/07/2023 02:04,f44e072b-5325-4d79-a16f-b4f1f9271fda,3,3,01/07/2023 02:11
01/07/2023 02:04,f44e072b-5325-4d79-a16f-b4f1f9271fda,3,3,01/07/2023 02:04
01/07/2023 02:04,f44e072b-5325-4d79-a16f-b4f1f9271fda,3,3,01/07/2023 02:04
01/07/2023 02:04,f44e072b-5325-4d79-a16f-b4f1f9271fda,3,3,01/07/2023 02:11
01/07/2023 02:11,f44e072b-5325-4d79-a16f-b4f1f9271fda,3,3,01/07/2023 02:11
01/07/2023 02:11,f44e072b-5325-4d79-a16f-b4f1f9271fda,3,3,01/07/2023 02:13
01/07/2023 02:11,f44e072b-5325-4d79-a16f-b4f1f9271fda,3,3,01/07/2023 02:11
01/07/2023 02:11,f44e072b-5325-4d79-a16f-b4f1f9271fda,3,3,01/07/2023 02:13
01/07/2023 02:11,f44e072b-5325-4d79-a16f-b4f1f9271fda,3,3,01/07/2023 02:11
01/07/2023 02:11,f44e072b-5325-4d79-a16f-b4f1f9271fda,3,3,01/07/2023 02:13
01/07/2023 02:11,f44e072b-5325-4d79-a16f-b4f1f9271fda,3,3,01/07/2023 02:11
01/07/2023 02:11,f44e072b-5325-4d79-a16f-b4f1f9271fda,3,3,01/07/2023 02:13
01/07/2023 02:14,f44e072b-5325-4d79-a16f-b4f1f9271fda,3,4,01/07/2023 02:16
01/07/2023 02:14,f44e072b-5325-4d79-a16f-b4f1f9271fda,3,4,01/07/2023 02:16
01/07/2023 02:14,f44e072b-5325-4d79-a16f-b4f1f9271fda,3,4,01/07/2023 02:16
01/07/2023 02:14,f44e072b-5325-4d79-a16f-b4f1f9271fda,3,4,01/07/2023 02:16
01/07/2023 02:16,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,4,01/07/2023 02:20
01/07/2023 02:16,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,4,01/07/2023 02:20
01/07/2023 02:16,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,4,01/07/2023 02:20
01/07/2023 02:16,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,4,01/07/2023 02:20
01/07/2023 02:20,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,5,01/07/2023 02:23
01/07/2023 02:20,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,5,01/07/2023 02:23
01/07/2023 02:20,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,5,01/07/2023 02:23
01/07/2023 02:20,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,5,01/07/2023 02:23
01/07/2023 02:23,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,5,01/07/2023 02:23
01/07/2023 02:23,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,5,01/07/2023 02:23
01/07/2023 02:23,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,5,01/07/2023 02:23
01/07/2023 02:23,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,5,01/07/2023 02:24
01/07/2023 02:23,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,5,01/07/2023 02:23
01/07/2023 02:23,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,5,01/07/2023 02:23
01/07/2023 02:23,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,5,01/07/2023 02:23
01/07/2023 02:23,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,5,01/07/2023 02:24
01/07/2023 02:23,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,5,01/07/2023 02:23
01/07/2023 02:23,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,5,01/07/2023 02:23
01/07/2023 02:23,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,5,01/07/2023 02:23
01/07/2023 02:23,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,5,01/07/2023 02:24
01/07/2023 02:23,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,5,01/07/2023 02:23
01/07/2023 02:23,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,5,01/07/2023 02:23
01/07/2023 02:23,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,5,01/07/2023 02:23
01/07/2023 02:23,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,5,01/07/2023 02:24
01/07/2023 02:24,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,7,01/07/2023 02:29
01/07/2023 02:24,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,7,01/07/2023 02:29
01/07/2023 02:24,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,7,01/07/2023 02:29
01/07/2023 02:24,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,7,01/07/2023 02:29
01/07/2023 06:41,11c8011f-41cb-49d7-bf2f-d277977d01a1,28,70,01/07/2023 07:51
01/07/2023 06:41,11c8011f-41cb-49d7-bf2f-d277977d01a1,28,70,01/07/2023 07:51
01/07/2023 06:41,11c8011f-41cb-49d7-bf2f-d277977d01a1,28,70,01/07/2023 07:51
01/07/2023 06:41,11c8011f-41cb-49d7-bf2f-d277977d01a1,28,70,01/07/2023 07:51
01/07/2023 12:51,f44e072b-5325-4d79-a16f-b4f1f9271fda,3,4,01/07/2023 12:55
01/07/2023 12:51,f44e072b-5325-4d79-a16f-b4f1f9271fda,3,4,01/07/2023 12:55
01/07/2023 12:51,f44e072b-5325-4d79-a16f-b4f1f9271fda,3,4,01/07/2023 12:55
01/07/2023 12:51,f44e072b-5325-4d79-a16f-b4f1f9271fda,3,4,01/07/2023 12:55
01/07/2023 12:55,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,4,01/07/2023 12:55
01/07/2023 12:55,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,4,01/07/2023 12:55
01/07/2023 12:55,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,4,01/07/2023 12:55
01/07/2023 12:55,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,7,01/07/2023 13:04
01/07/2023 12:55,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,4,01/07/2023 12:55
01/07/2023 12:55,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,4,01/07/2023 12:55
01/07/2023 12:55,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,4,01/07/2023 12:55
01/07/2023 12:55,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,7,01/07/2023 13:04
01/07/2023 12:55,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,4,01/07/2023 12:55
01/07/2023 12:55,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,4,01/07/2023 12:55
01/07/2023 12:55,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,4,01/07/2023 12:55
01/07/2023 12:55,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,7,01/07/2023 13:04
01/07/2023 12:55,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,4,01/07/2023 12:55
01/07/2023 12:55,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,4,01/07/2023 12:55
01/07/2023 12:55,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,4,01/07/2023 12:55
01/07/2023 12:55,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,7,01/07/2023 13:04
01/07/2023 13:04,f44e072b-5325-4d79-a16f-b4f1f9271fda,7,13,01/07/2023 13:33
01/07/2023 13:04,f44e072b-5325-4d79-a16f-b4f1f9271fda,7,13,01/07/2023 13:33
01/07/2023 13:04,f44e072b-5325-4d79-a16f-b4f1f9271fda,7,13,01/07/2023 13:33
01/07/2023 13:04,f44e072b-5325-4d79-a16f-b4f1f9271fda,7,13,01/07/2023 13:33
01/07/2023 13:33,f44e072b-5325-4d79-a16f-b4f1f9271fda,13,16,01/07/2023 13:50
01/07/2023 13:33,f44e072b-5325-4d79-a16f-b4f1f9271fda,13,16,01/07/2023 13:50
01/07/2023 13:33,f44e072b-5325-4d79-a16f-b4f1f9271fda,13,16,01/07/2023 13:50
01/07/2023 13:33,f44e072b-5325-4d79-a16f-b4f1f9271fda,13,16,01/07/2023 13:50
01/07/2023 18:53,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,9,01/07/2023 18:54
01/07/2023 18:53,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,9,01/07/2023 18:54
01/07/2023 18:53,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,9,01/07/2023 18:54
01/07/2023 18:53,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,9,01/07/2023 18:54
01/07/2023 18:54,f44e072b-5325-4d79-a16f-b4f1f9271fda,8,9,01/07/2023 19:35
01/07/2023 18:54,f44e072b-5325-4d79-a16f-b4f1f9271fda,8,9,01/07/2023 19:35
01/07/2023 18:54,f44e072b-5325-4d79-a16f-b4f1f9271fda,8,9,01/07/2023 19:35
01/07/2023 18:54,f44e072b-5325-4d79-a16f-b4f1f9271fda,8,9,01/07/2023 19:35
01/07/2023 19:28,11c8011f-41cb-49d7-bf2f-d277977d01a1,14,19,01/07/2023 19:34
01/07/2023 19:28,11c8011f-41cb-49d7-bf2f-d277977d01a1,14,19,01/07/2023 19:34
01/07/2023 19:28,11c8011f-41cb-49d7-bf2f-d277977d01a1,14,19,01/07/2023 19:34
01/07/2023 19:28,11c8011f-41cb-49d7-bf2f-d277977d01a1,14,19,01/07/2023 19:34
01/07/2023 19:35,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,9,01/07/2023 19:35
01/07/2023 19:35,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,9,01/07/2023 19:37
01/07/2023 19:35,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,9,01/07/2023 19:35
01/07/2023 19:35,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,9,01/07/2023 19:37
01/07/2023 19:35,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,9,01/07/2023 19:35
01/07/2023 19:35,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,9,01/07/2023 19:37
01/07/2023 19:35,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,9,01/07/2023 19:35
01/07/2023 19:35,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,9,01/07/2023 19:37
01/07/2023 19:37,11c8011f-41cb-49d7-bf2f-d277977d01a1,19,24,01/07/2023 19:42
01/07/2023 19:37,11c8011f-41cb-49d7-bf2f-d277977d01a1,19,24,01/07/2023 19:42
01/07/2023 19:37,11c8011f-41cb-49d7-bf2f-d277977d01a1,19,24,01/07/2023 19:42
01/07/2023 19:37,11c8011f-41cb-49d7-bf2f-d277977d01a1,19,24,01/07/2023 19:42
01/07/2023 19:44,11c8011f-41cb-49d7-bf2f-d277977d01a1,24,41,01/07/2023 20:23
01/07/2023 19:44,11c8011f-41cb-49d7-bf2f-d277977d01a1,24,41,01/07/2023 20:23
01/07/2023 19:44,11c8011f-41cb-49d7-bf2f-d277977d01a1,24,41,01/07/2023 20:23
01/07/2023 19:44,11c8011f-41cb-49d7-bf2f-d277977d01a1,24,41,01/07/2023 20:23
01/07/2023 20:34,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,7,01/07/2023 20:54
01/07/2023 20:34,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,7,01/07/2023 20:54
01/07/2023 20:59,f44e072b-5325-4d79-a16f-b4f1f9271fda,7,7,01/07/2023 20:59
01/07/2023 20:59,f44e072b-5325-4d79-a16f-b4f1f9271fda,7,7,01/07/2023 20:59
01/07/2023 21:40,f44e072b-5325-4d79-a16f-b4f1f9271fda,7,14,01/07/2023 21:47
01/07/2023 21:40,f44e072b-5325-4d79-a16f-b4f1f9271fda,7,14,01/07/2023 21:47
01/07/2023 22:00,f44e072b-5325-4d79-a16f-b4f1f9271fda,14,15,01/07/2023 22:00
01/07/2023 22:00,f44e072b-5325-4d79-a16f-b4f1f9271fda,14,15,01/07/2023 22:00
01/07/2023 23:01,f44e072b-5325-4d79-a16f-b4f1f9271fda,15,15,01/07/2023 23:01
01/07/2023 23:01,f44e072b-5325-4d79-a16f-b4f1f9271fda,15,17,01/07/2023 23:03
01/07/2023 23:01,f44e072b-5325-4d79-a16f-b4f1f9271fda,15,15,01/07/2023 23:01
01/07/2023 23:01,f44e072b-5325-4d79-a16f-b4f1f9271fda,15,17,01/07/2023 23:03
01/07/2023 23:03,f44e072b-5325-4d79-a16f-b4f1f9271fda,17,17,01/07/2023 23:03
01/07/2023 23:03,f44e072b-5325-4d79-a16f-b4f1f9271fda,17,17,01/07/2023 23:03
01/07/2023 23:35,11c8011f-41cb-49d7-bf2f-d277977d01a1,18,96,02/07/2023 07:58
01/07/2023 23:35,11c8011f-41cb-49d7-bf2f-d277977d01a1,18,96,02/07/2023 07:58
02/07/2023 02:25,f44e072b-5325-4d79-a16f-b4f1f9271fda,3,9,02/07/2023 02:47
02/07/2023 02:25,f44e072b-5325-4d79-a16f-b4f1f9271fda,3,9,02/07/2023 02:47
02/07/2023 02:47,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,12,02/07/2023 03:01
02/07/2023 02:47,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,12,02/07/2023 03:01
02/07/2023 03:01,f44e072b-5325-4d79-a16f-b4f1f9271fda,12,12,02/07/2023 03:01
02/07/2023 03:01,f44e072b-5325-4d79-a16f-b4f1f9271fda,12,29,02/07/2023 05:34
02/07/2023 03:01,f44e072b-5325-4d79-a16f-b4f1f9271fda,12,12,02/07/2023 03:01
02/07/2023 03:01,f44e072b-5325-4d79-a16f-b4f1f9271fda,12,29,02/07/2023 05:34
02/07/2023 05:34,f44e072b-5325-4d79-a16f-b4f1f9271fda,29,29,02/07/2023 05:34
02/07/2023 05:34,f44e072b-5325-4d79-a16f-b4f1f9271fda,29,29,02/07/2023 05:34
02/07/2023 05:34,f44e072b-5325-4d79-a16f-b4f1f9271fda,29,29,02/07/2023 05:34
02/07/2023 05:34,f44e072b-5325-4d79-a16f-b4f1f9271fda,29,29,02/07/2023 05:34
02/07/2023 05:34,f44e072b-5325-4d79-a16f-b4f1f9271fda,28,29,02/07/2023 05:44
02/07/2023 05:34,f44e072b-5325-4d79-a16f-b4f1f9271fda,29,29,02/07/2023 05:34
02/07/2023 05:34,f44e072b-5325-4d79-a16f-b4f1f9271fda,29,29,02/07/2023 05:34
02/07/2023 05:34,f44e072b-5325-4d79-a16f-b4f1f9271fda,29,29,02/07/2023 05:34
02/07/2023 05:34,f44e072b-5325-4d79-a16f-b4f1f9271fda,29,29,02/07/2023 05:34
02/07/2023 05:34,f44e072b-5325-4d79-a16f-b4f1f9271fda,28,29,02/07/2023 05:44
02/07/2023 05:44,f44e072b-5325-4d79-a16f-b4f1f9271fda,29,43,02/07/2023 06:38
02/07/2023 05:44,f44e072b-5325-4d79-a16f-b4f1f9271fda,29,43,02/07/2023 06:38
02/07/2023 05:44,f44e072b-5325-4d79-a16f-b4f1f9271fda,29,43,02/07/2023 06:38
02/07/2023 05:44,f44e072b-5325-4d79-a16f-b4f1f9271fda,29,43,02/07/2023 06:38
02/07/2023 07:07,f44e072b-5325-4d79-a16f-b4f1f9271fda,43,43,02/07/2023 07:07
02/07/2023 07:07,f44e072b-5325-4d79-a16f-b4f1f9271fda,43,43,02/07/2023 07:07
02/07/2023 07:07,f44e072b-5325-4d79-a16f-b4f1f9271fda,43,43,02/07/2023 07:09
02/07/2023 07:07,f44e072b-5325-4d79-a16f-b4f1f9271fda,43,43,02/07/2023 07:07
02/07/2023 07:07,f44e072b-5325-4d79-a16f-b4f1f9271fda,43,43,02/07/2023 07:07
02/07/2023 07:07,f44e072b-5325-4d79-a16f-b4f1f9271fda,43,43,02/07/2023 07:09
02/07/2023 11:39,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,5,02/07/2023 11:39
02/07/2023 11:39,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,5,02/07/2023 11:39
02/07/2023 11:39,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,5,02/07/2023 11:39
02/07/2023 11:39,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,6,02/07/2023 11:43
02/07/2023 11:39,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,5,02/07/2023 11:39
02/07/2023 11:39,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,5,02/07/2023 11:39
02/07/2023 11:39,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,5,02/07/2023 11:39
02/07/2023 11:39,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,6,02/07/2023 11:43
02/07/2023 11:43,f44e072b-5325-4d79-a16f-b4f1f9271fda,6,6,02/07/2023 11:43
02/07/2023 11:43,f44e072b-5325-4d79-a16f-b4f1f9271fda,6,6,02/07/2023 11:51
02/07/2023 11:43,f44e072b-5325-4d79-a16f-b4f1f9271fda,6,6,02/07/2023 11:43
02/07/2023 11:43,f44e072b-5325-4d79-a16f-b4f1f9271fda,6,6,02/07/2023 11:51
02/07/2023 11:51,f44e072b-5325-4d79-a16f-b4f1f9271fda,6,6,02/07/2023 11:55
02/07/2023 11:51,f44e072b-5325-4d79-a16f-b4f1f9271fda,6,6,02/07/2023 11:55
02/07/2023 12:04,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,4,02/07/2023 12:04
02/07/2023 12:04,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,5,02/07/2023 12:06
02/07/2023 12:04,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,4,02/07/2023 12:04
02/07/2023 12:04,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,5,02/07/2023 12:06
02/07/2023 12:07,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,5,02/07/2023 12:07
02/07/2023 12:07,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,5,02/07/2023 12:07
02/07/2023 12:07,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,5,02/07/2023 12:07
02/07/2023 12:07,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,5,02/07/2023 12:07
02/07/2023 12:08,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,5,02/07/2023 12:08
02/07/2023 12:08,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,5,02/07/2023 12:08
02/07/2023 12:08,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,6,02/07/2023 12:19
02/07/2023 12:08,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,5,02/07/2023 12:08
02/07/2023 12:08,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,5,02/07/2023 12:08
02/07/2023 12:08,f44e072b-5325-4d79-a16f-b4f1f9271fda,5,6,02/07/2023 12:19
02/07/2023 12:19,f44e072b-5325-4d79-a16f-b4f1f9271fda,6,9,02/07/2023 12:31
02/07/2023 12:19,f44e072b-5325-4d79-a16f-b4f1f9271fda,6,9,02/07/2023 12:31
02/07/2023 12:31,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,9,02/07/2023 12:33
02/07/2023 12:31,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,9,02/07/2023 12:33
02/07/2023 12:33,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,9,02/07/2023 12:35
02/07/2023 12:33,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,9,02/07/2023 12:35
02/07/2023 12:35,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,9,02/07/2023 12:35
02/07/2023 12:35,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,9,02/07/2023 12:36
02/07/2023 12:35,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,9,02/07/2023 12:35
02/07/2023 12:35,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,9,02/07/2023 12:36
02/07/2023 12:36,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,10,02/07/2023 12:38
02/07/2023 12:36,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,10,02/07/2023 12:38
02/07/2023 12:41,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,9,02/07/2023 12:41
02/07/2023 12:41,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,9,02/07/2023 12:41
02/07/2023 12:48,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,9,02/07/2023 12:50
02/07/2023 12:48,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,9,02/07/2023 12:50
02/07/2023 12:50,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,9,02/07/2023 12:51
02/07/2023 12:50,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,9,02/07/2023 12:51
02/07/2023 12:51,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,9,02/07/2023 12:51
02/07/2023 12:51,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,10,02/07/2023 12:54
02/07/2023 12:51,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,9,02/07/2023 12:51
02/07/2023 12:51,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,10,02/07/2023 12:54
02/07/2023 12:54,f44e072b-5325-4d79-a16f-b4f1f9271fda,10,10,02/07/2023 12:59
02/07/2023 12:54,f44e072b-5325-4d79-a16f-b4f1f9271fda,10,10,02/07/2023 12:59
02/07/2023 12:59,f44e072b-5325-4d79-a16f-b4f1f9271fda,10,11,02/07/2023 13:00
02/07/2023 12:59,f44e072b-5325-4d79-a16f-b4f1f9271fda,10,11,02/07/2023 13:00
02/07/2023 13:00,f44e072b-5325-4d79-a16f-b4f1f9271fda,11,11,02/07/2023 13:01
02/07/2023 13:00,f44e072b-5325-4d79-a16f-b4f1f9271fda,11,11,02/07/2023 13:01
02/07/2023 13:01,f44e072b-5325-4d79-a16f-b4f1f9271fda,11,11,02/07/2023 13:01
02/07/2023 13:01,f44e072b-5325-4d79-a16f-b4f1f9271fda,11,11,02/07/2023 13:02
02/07/2023 13:01,f44e072b-5325-4d79-a16f-b4f1f9271fda,11,11,02/07/2023 13:01
02/07/2023 13:01,f44e072b-5325-4d79-a16f-b4f1f9271fda,11,11,02/07/2023 13:02
02/07/2023 13:02,f44e072b-5325-4d79-a16f-b4f1f9271fda,11,11,02/07/2023 13:08
02/07/2023 13:02,f44e072b-5325-4d79-a16f-b4f1f9271fda,11,11,02/07/2023 13:08
02/07/2023 13:08,f44e072b-5325-4d79-a16f-b4f1f9271fda,11,14,02/07/2023 13:22
02/07/2023 13:08,f44e072b-5325-4d79-a16f-b4f1f9271fda,11,14,02/07/2023 13:22
02/07/2023 16:13,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,9,02/07/2023 16:17
02/07/2023 16:13,f44e072b-5325-4d79-a16f-b4f1f9271fda,4,9,02/07/2023 16:17
02/07/2023 16:18,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,9,02/07/2023 16:18
02/07/2023 16:18,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,9,02/07/2023 16:18
02/07/2023 16:18,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,62,02/07/2023 17:14
02/07/2023 16:18,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,9,02/07/2023 16:18
02/07/2023 16:18,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,9,02/07/2023 16:18
02/07/2023 16:18,f44e072b-5325-4d79-a16f-b4f1f9271fda,9,62,02/07/2023 17:14
03/07/2023 03:03,f44e072b-5325-4d79-a16f-b4f1f9271fda,20,20,03/07/2023 03:08
03/07/2023 03:03,f44e072b-5325-4d79-a16f-b4f1f9271fda,20,20,03/07/2023 03:08
03/07/2023 03:08,f44e072b-5325-4d79-a16f-b4f1f9271fda,20,20,03/07/2023 03:08
03/07/2023 03:08,f44e072b-5325-4d79-a16f-b4f1f9271fda,20,20,03/07/2023 03:08
03/07/2023 03:08,f44e072b-5325-4d79-a16f-b4f1f9271fda,20,20,03/07/2023 03:10
03/07/2023 03:08,f44e072b-5325-4d79-a16f-b4f1f9271fda,20,20,03/07/2023 03:08
03/07/2023 03:08,f44e072b-5325-4d79-a16f-b4f1f9271fda,20,20,03/07/2023 03:08
03/07/2023 03:08,f44e072b-5325-4d79-a16f-b4f1f9271fda,20,20,03/07/2023 03:10
03/07/2023 03:11,f44e072b-5325-4d79-a16f-b4f1f9271fda,20,20,03/07/2023 03:11
03/07/2023 03:11,f44e072b-5325-4d79-a16f-b4f1f9271fda,20,20,03/07/2023 03:11
03/07/2023 03:11,f44e072b-5325-4d79-a16f-b4f1f9271fda,20,20,03/07/2023 03:11
03/07/2023 03:11,f44e072b-5325-4d79-a16f-b4f1f9271fda,20,20,03/07/2023 03:11
03/07/2023 03:11,f44e072b-5325-4d79-a16f-b4f1f9271fda,20,20,03/07/2023 03:11
03/07/2023 03:11,f44e072b-5325-4d79-a16f-b4f1f9271fda,20,20,03/07/2023 03:25
03/07/2023 03:11,f44e072b-5325-4d79-a16f-b4f1f9271fda,20,20,03/07/2023 03:11
03/07/2023 03:11,f44e072b-5325-4d79-a16f-b4f1f9271fda,20,20,03/07/2023 03:11
03/07/2023 03:11,f44e072b-5325-4d79-a16f-b4f1f9271fda,20,20,03/07/2023 03:11
03/07/2023 03:11,f44e072b-5325-4d79-a16f-b4f1f9271fda,20,20,03/07/2023 03:11
03/07/2023 03:11,f44e072b-5325-4d79-a16f-b4f1f9271fda,20,20,03/07/2023 03:11
03/07/2023 03:11,f44e072b-5325-4d79-a16f-b4f1f9271fda,20,20,03/07/2023 03:25
